,election_year,fips,election_type,office,seat_status,democratic_raw_votes,republican_raw_votes,senate_raw_county_vote_totals_two_party
8209,2004.0,8021,G,SEN,Republican open seat,2624.0,1177.0,3801.0
8210,2008.0,8021,G,SEN,Republican open seat,2142.0,1469.0,3611.0
8211,2010.0,8021,G,SEN,Appointed Democratic Senator Election,1625.0,1312.0,2937.0
8212,2014.0,8021,G,SEN,Democratic Senator re-election,1621.0,1659.0,3280.0
8213,2016.0,8021,G,SEN,Democratic Senator re-election,2073.0,1878.0,3951.0
8214,2020.0,8021,G,SEN,Republican Senator re-election,1975.0,2243.0,4218.0
8247,2002.0,8023,G,SEN,Republican Senator re-election,957.0,499.0,1456.0
8248,2004.0,8023,G,SEN,Republican open seat,1363.0,372.0,1735.0
8249,2008.0,8023,G,SEN,Republican open seat,1185.0,369.0,1554.0
8250,2010.0,8023,G,SEN,Appointed Democratic Senator Election,1004.0,348.0,1352.0
8251,2014.0,8023,G,SEN,Democratic Senator re-election,912.0,396.0,1308.0
8252,2016.0,8023,G,SEN,Democratic Senator re-election,1186.0,547.0,1733.0
8253,2020.0,8023,G,SEN,Republican Senator re-election,1313.0,713.0,2026.0
8286,2002.0,8025,G,SEN,Republican Senator re-election,411.0,830.0,1241.0
8287,2004.0,8025,G,SEN,Republican open seat,608.0,823.0,1431.0
8288,2008.0,8025,G,SEN,Republican open seat,582.0,850.0,1432.0
8289,2010.0,8025,G,SEN,Appointed Democratic Senator Election,474.0,717.0,1191.0
8290,2014.0,8025,G,SEN,Democratic Senator re-election,344.0,878.0,1222.0
8291,2016.0,8025,G,SEN,Democratic Senator re-election,504.0,936.0,1440.0
8292,2020.0,8025,G,SEN,Republican Senator re-election,456.0,1230.0,1686.0
8325,2002.0,8027,G,SEN,Republican Senator re-election,566.0,1318.0,1884.0
8326,2004.0,8027,G,SEN,Republican open seat,902.0,1449.0,2351.0
8327,2008.0,8027,G,SEN,Republican open seat,900.0,1528.0,2428.0
8328,2010.0,8027,G,SEN,Appointed Democratic Senator Election,680.0,1453.0,2133.0
8329,2014.0,8027,G,SEN,Democratic Senator re-election,740.0,1659.0,2399.0
8330,2016.0,8027,G,SEN,Democratic Senator re-election,944.0,1984.0,2928.0
8331,2020.0,8027,G,SEN,Republican Senator re-election,1059.0,2456.0,3515.0
8364,2002.0,8029,G,SEN,Republican Senator re-election,3734.0,6776.0,10510.0
8365,2004.0,8029,G,SEN,Republican open seat,5060.0,8598.0,13658.0
8366,2008.0,8029,G,SEN,Republican open seat,5401.0,8856.0,14257.0
8367,2010.0,8029,G,SEN,Appointed Democratic Senator Election,3932.0,8025.0,11957.0
8368,2014.0,8029,G,SEN,Democratic Senator re-election,3504.0,9199.0,12703.0
8369,2016.0,8029,G,SEN,Democratic Senator re-election,4916.0,10970.0,15886.0
8370,2020.0,8029,G,SEN,Republican Senator re-election,5764.0,13118.0,18882.0
8403,2002.0,8031,G,SEN,Republican Senator re-election,103677.0,46463.0,150140.0
8404,2004.0,8031,G,SEN,Republican open seat,169580.0,60387.0,229967.0
8405,2008.0,8031,G,SEN,Republican open seat,196252.0,60199.0,256451.0
8406,2010.0,8031,G,SEN,Appointed Democratic Senator Election,135793.0,46148.0,181941.0
8407,2014.0,8031,G,SEN,Democratic Senator re-election,163783.0,56789.0,220572.0
8408,2016.0,8031,G,SEN,Democratic Senator re-election,238774.0,71078.0,309852.0
8441,2002.0,8033,G,SEN,Republican Senator re-election,314.0,503.0,817.0
8442,2004.0,8033,G,SEN,Republican open seat,498.0,581.0,1079.0
8443,2008.0,8033,G,SEN,Republican open seat,445.0,658.0,1103.0
8444,2010.0,8033,G,SEN,Appointed Democratic Senator Election,334.0,576.0,910.0
8445,2014.0,8033,G,SEN,Democratic Senator re-election,246.0,653.0,899.0
8446,2016.0,8033,G,SEN,Democratic Senator re-election,338.0,808.0,1146.0
8447,2020.0,8033,G,SEN,Republican Senator re-election,338.0,1064.0,1402.0
8480,2002.0,8035,G,SEN,Republican Senator re-election,23852.0,48617.0,72469.0
8481,2004.0,8035,G,SEN,Republican open seat,45425.0,72911.0,118336.0
8482,2008.0,8035,G,SEN,Republican open seat,57587.0,84552.0,142139.0
8483,2010.0,8035,G,SEN,Appointed Democratic Senator Election,41013.0,69971.0,110984.0
8484,2014.0,8035,G,SEN,Democratic Senator re-election,45163.0,86626.0,131789.0
8485,2016.0,8035,G,SEN,Democratic Senator re-election,70005.0,107920.0,177925.0
8486,2020.0,8035,G,SEN,Republican Senator re-election,97553.0,130045.0,227598.0
8519,2002.0,8037,G,SEN,Republican Senator re-election,5629.0,5685.0,11314.0
8520,2004.0,8037,G,SEN,Republican open seat,10110.0,7636.0,17746.0
8521,2008.0,8037,G,SEN,Republican open seat,12433.0,7759.0,20192.0
8522,2010.0,8037,G,SEN,Appointed Democratic Senator Election,7707.0,5998.0,13705.0
8523,2014.0,8037,G,SEN,Democratic Senator re-election,9438.0,7102.0,16540.0
8524,2016.0,8037,G,SEN,Democratic Senator re-election,13707.0,8772.0,22479.0
8525,2020.0,8037,G,SEN,Republican Senator re-election,17902.0,10350.0,28252.0
8558,2002.0,8039,G,SEN,Republican Senator re-election,2295.0,5511.0,7806.0
8559,2004.0,8039,G,SEN,Republican open seat,3497.0,7475.0,10972.0
8560,2008.0,8039,G,SEN,Republican open seat,3694.0,8403.0,12097.0
8561,2010.0,8039,G,SEN,Appointed Democratic Senator Election,2647.0,7573.0,10220.0
8562,2014.0,8039,G,SEN,Democratic Senator re-election,2556.0,9137.0,11693.0
8563,2016.0,8039,G,SEN,Democratic Senator re-election,3684.0,11558.0,15242.0
8564,2020.0,8039,G,SEN,Republican Senator re-election,4257.0,14340.0,18597.0
8597,2002.0,8041,G,SEN,Republican Senator re-election,46617.0,100958.0,147575.0
8598,2004.0,8041,G,SEN,Republican open seat,81403.0,151414.0,232817.0
8599,2008.0,8041,G,SEN,Republican open seat,100876.0,148716.0,249592.0
8600,2010.0,8041,G,SEN,Appointed Democratic Senator Election,66162.0,116803.0,182965.0
8601,2014.0,8041,G,SEN,Democratic Senator re-election,73208.0,141475.0,214683.0
8602,2016.0,8041,G,SEN,Democratic Senator re-election,113726.0,183709.0,297435.0
8603,2020.0,8041,G,SEN,Republican Senator re-election,152126.0,212057.0,364183.0
8636,2002.0,8043,G,SEN,Republican Senator re-election,4930.0,8341.0,13271.0
8637,2004.0,8043,G,SEN,Republican open seat,7053.0,10942.0,17995.0
8638,2008.0,8043,G,SEN,Republican open seat,7198.0,10896.0,18094.0
8639,2010.0,8043,G,SEN,Appointed Democratic Senator Election,5185.0,9334.0,14519.0
8640,2014.0,8043,G,SEN,Democratic Senator re-election,4773.0,11085.0,15858.0
8641,2016.0,8043,G,SEN,Democratic Senator re-election,6671.0,14154.0,20825.0
8642,2020.0,8043,G,SEN,Republican Senator re-election,7201.0,17450.0,24651.0
8675,2002.0,8045,G,SEN,Republican Senator re-election,6223.0,7057.0,13280.0
8676,2004.0,8045,G,SEN,Republican open seat,9959.0,9840.0,19799.0
8677,2008.0,8045,G,SEN,Republican open seat,11192.0,10376.0,21568.0
8678,2010.0,8045,G,SEN,Appointed Democratic Senator Election,8062.0,8423.0,16485.0
8679,2014.0,8045,G,SEN,Democratic Senator re-election,8387.0,9894.0,18281.0
8680,2016.0,8045,G,SEN,Democratic Senator re-election,12039.0,12596.0,24635.0
8681,2020.0,8045,G,SEN,Republican Senator re-election,14999.0,15027.0,30026.0
8714,2002.0,8047,G,SEN,Republican Senator re-election,1209.0,892.0,2101.0
8715,2004.0,8047,G,SEN,Republican open seat,1815.0,1221.0,3036.0
8716,2008.0,8047,G,SEN,Republican open seat,1891.0,1126.0,3017.0
8717,2010.0,8047,G,SEN,Appointed Democratic Senator Election,1358.0,1100.0,2458.0
8718,2014.0,8047,G,SEN,Democratic Senator re-election,1450.0,1169.0,2619.0
8719,2016.0,8047,G,SEN,Democratic Senator re-election,1729.0,1503.0,3232.0
8720,2020.0,8047,G,SEN,Republican Senator re-election,2183.0,1867.0,4050.0
8753,2002.0,8049,G,SEN,Republican Senator re-election,1963.0,2872.0,4835.0
8754,2004.0,8049,G,SEN,Republican open seat,3560.0,3788.0,7348.0
8755,2008.0,8049,G,SEN,Republican open seat,3967.0,3820.0,7787.0
8756,2010.0,8049,G,SEN,Appointed Democratic Senator Election,2795.0,3257.0,6052.0
8757,2014.0,8049,G,SEN,Democratic Senator re-election,2795.0,3638.0,6433.0
8758,2016.0,8049,G,SEN,Democratic Senator re-election,3623.0,4402.0,8025.0
8759,2020.0,8049,G,SEN,Republican Senator re-election,4579.0,5075.0,9654.0
8792,2002.0,8051,G,SEN,Republican Senator re-election,2844.0,2322.0,5166.0
8793,2004.0,8051,G,SEN,Republican open seat,5280.0,2872.0,8152.0
8794,2008.0,8051,G,SEN,Republican open seat,5182.0,2859.0,8041.0
8795,2010.0,8051,G,SEN,Appointed Democratic Senator Election,3435.0,2377.0,5812.0
8796,2014.0,8051,G,SEN,Democratic Senator re-election,3840.0,2671.0,6511.0
8797,2016.0,8051,G,SEN,Democratic Senator re-election,5517.0,3216.0,8733.0
8798,2020.0,8051,G,SEN,Republican Senator re-election,6922.0,3978.0,10900.0
8831,2002.0,8053,G,SEN,Republican Senator re-election,194.0,300.0,494.0
8832,2004.0,8053,G,SEN,Republican open seat,279.0,296.0,575.0
8833,2008.0,8053,G,SEN,Republican open seat,229.0,294.0,523.0
8834,2010.0,8053,G,SEN,Appointed Democratic Senator Election,225.0,314.0,539.0
8835,2014.0,8053,G,SEN,Democratic Senator re-election,191.0,307.0,498.0
8836,2016.0,8053,G,SEN,Democratic Senator re-election,246.0,316.0,562.0
8837,2020.0,8053,G,SEN,Republican Senator re-election,244.0,365.0,609.0
8870,2002.0,8055,G,SEN,Republican Senator re-election,1384.0,1272.0,2656.0
8871,2004.0,8055,G,SEN,Republican open seat,1969.0,1364.0,3333.0
8872,2008.0,8055,G,SEN,Republican open seat,2015.0,1376.0,3391.0
8873,2010.0,8055,G,SEN,Appointed Democratic Senator Election,1530.0,1205.0,2735.0
8874,2014.0,8055,G,SEN,Democratic Senator re-election,1504.0,1449.0,2953.0
8875,2016.0,8055,G,SEN,Democratic Senator re-election,1942.0,1694.0,3636.0
8876,2020.0,8055,G,SEN,Republican Senator re-election,2077.0,2160.0,4237.0
8909,2002.0,8057,G,SEN,Republican Senator re-election,200.0,611.0,811.0
8910,2004.0,8057,G,SEN,Republican open seat,352.0,547.0,899.0
8911,2008.0,8057,G,SEN,Republican open seat,284.0,530.0,814.0
8912,2010.0,8057,G,SEN,Appointed Democratic Senator Election,218.0,433.0,651.0
8913,2014.0,8057,G,SEN,Democratic Senator re-election,163.0,531.0,694.0
8914,2016.0,8057,G,SEN,Democratic Senator re-election,235.0,583.0,818.0
8915,2020.0,8057,G,SEN,Republican Senator re-election,164.0,684.0,848.0
8948,2002.0,8059,G,SEN,Republican Senator re-election,86278.0,95680.0,181958.0
8949,2004.0,8059,G,SEN,Republican open seat,137554.0,127048.0,264602.0
8950,2008.0,8059,G,SEN,Republican open seat,151616.0,121889.0,273505.0
8951,2010.0,8059,G,SEN,Appointed Democratic Senator Election,108954.0,103657.0,212611.0
8952,2014.0,8059,G,SEN,Democratic Senator re-election,121109.0,120240.0,241349.0
8953,2016.0,8059,G,SEN,Democratic Senator re-election,163172.0,139237.0,302409.0
8954,2020.0,8059,G,SEN,Republican Senator re-election,210619.0,158276.0,368895.0
8987,2002.0,8061,G,SEN,Republican Senator re-election,252.0,664.0,916.0
8988,2004.0,8061,G,SEN,Republican open seat,295.0,574.0,869.0
8989,2008.0,8061,G,SEN,Republican open seat,201.0,585.0,786.0
8990,2010.0,8061,G,SEN,Appointed Democratic Senator Election,181.0,532.0,713.0
8991,2014.0,8061,G,SEN,Democratic Senator re-election,107.0,616.0,723.0
8992,2016.0,8061,G,SEN,Democratic Senator re-election,196.0,621.0,817.0
8993,2020.0,8061,G,SEN,Republican Senator re-election,93.0,783.0,876.0
9026,2002.0,8063,G,SEN,Republican Senator re-election,860.0,2125.0,2985.0
9027,2004.0,8063,G,SEN,Republican open seat,1106.0,2284.0,3390.0
9028,2008.0,8063,G,SEN,Republican open seat,1004.0,2081.0,3085.0
9029,2010.0,8063,G,SEN,Appointed Democratic Senator Election,740.0,2012.0,2752.0
9030,2014.0,8063,G,SEN,Democratic Senator re-election,487.0,2448.0,2935.0
9031,2016.0,8063,G,SEN,Democratic Senator re-election,894.0,2607.0,3501.0
9032,2020.0,8063,G,SEN,Republican Senator re-election,628.0,3138.0,3766.0
9065,2002.0,8065,G,SEN,Republican Senator re-election,1229.0,1018.0,2247.0
9066,2004.0,8065,G,SEN,Republican open seat,1778.0,1062.0,2840.0
9067,2008.0,8065,G,SEN,Republican open seat,1792.0,918.0,2710.0
9068,2010.0,8065,G,SEN,Appointed Democratic Senator Election,1208.0,790.0,1998.0
9069,2014.0,8065,G,SEN,Democratic Senator re-election,1311.0,906.0,2217.0
9070,2016.0,8065,G,SEN,Democratic Senator re-election,1704.0,1174.0,2878.0
9071,2020.0,8065,G,SEN,Republican Senator re-election,2297.0,1511.0,3808.0
9104,2002.0,8067,G,SEN,Republican Senator re-election,8016.0,7609.0,15625.0
9105,2004.0,8067,G,SEN,Republican open seat,13989.0,10561.0,24550.0
9106,2008.0,8067,G,SEN,Republican open seat,15550.0,10551.0,26101.0
9107,2010.0,8067,G,SEN,Appointed Democratic Senator Election,10327.0,9301.0,19628.0
9108,2014.0,8067,G,SEN,Democratic Senator re-election,11852.0,10174.0,22026.0
9109,2016.0,8067,G,SEN,Democratic Senator re-election,15903.0,12678.0,28581.0
9110,2020.0,8067,G,SEN,Republican Senator re-election,19873.0,14776.0,34649.0
9143,2002.0,8069,G,SEN,Republican Senator re-election,40642.0,50837.0,91479.0
9144,2004.0,8069,G,SEN,Republican open seat,73204.0,67597.0,140801.0
9145,2008.0,8069,G,SEN,Republican open seat,82728.0,70269.0,152997.0
9146,2010.0,8069,G,SEN,Appointed Democratic Senator Election,59456.0,56954.0,116410.0
9147,2014.0,8069,G,SEN,Democratic Senator re-election,68659.0,69198.0,137857.0
9148,2016.0,8069,G,SEN,Democratic Senator re-election,95789.0,86101.0,181890.0
9149,2020.0,8069,G,SEN,Republican Senator re-election,116419.0,94585.0,211004.0
9182,2002.0,8071,G,SEN,Republican Senator re-election,2673.0,2199.0,4872.0
9183,2004.0,8071,G,SEN,Republican open seat,3783.0,2650.0,6433.0
9184,2008.0,8071,G,SEN,Republican open seat,3642.0,2492.0,6134.0
9185,2010.0,8071,G,SEN,Appointed Democratic Senator Election,2842.0,2286.0,5128.0
9186,2014.0,8071,G,SEN,Democratic Senator re-election,2380.0,2803.0,5183.0
9187,2016.0,8071,G,SEN,Democratic Senator re-election,3305.0,3174.0,6479.0
9188,2020.0,8071,G,SEN,Republican Senator re-election,3509.0,4217.0,7726.0
9221,2002.0,8073,G,SEN,Republican Senator re-election,550.0,1365.0,1915.0
9222,2004.0,8073,G,SEN,Republican open seat,682.0,1580.0,2262.0
9223,2008.0,8073,G,SEN,Republican open seat,554.0,1534.0,2088.0
9224,2010.0,8073,G,SEN,Appointed Democratic Senator Election,482.0,1234.0,1716.0
9225,2014.0,8073,G,SEN,Democratic Senator re-election,321.0,1557.0,1878.0
9226,2016.0,8073,G,SEN,Democratic Senator re-election,588.0,1742.0,2330.0
9227,2020.0,8073,G,SEN,Republican Senator re-election,434.0,2141.0,2575.0
9260,2002.0,8075,G,SEN,Republican Senator re-election,2139.0,4425.0,6564.0
9261,2004.0,8075,G,SEN,Republican open seat,3114.0,5415.0,8529.0
9262,2008.0,8075,G,SEN,Republican open seat,3031.0,5190.0,8221.0
9263,2010.0,8075,G,SEN,Appointed Democratic Senator Election,2390.0,4483.0,6873.0
9264,2014.0,8075,G,SEN,Democratic Senator re-election,1591.0,5662.0,7253.0
9265,2016.0,8075,G,SEN,Democratic Senator re-election,2768.0,6534.0,9302.0
9266,2020.0,8075,G,SEN,Republican Senator re-election,2117.0,8167.0,10284.0
9299,2002.0,8077,G,SEN,Republican Senator re-election,14710.0,24030.0,38740.0
9300,2004.0,8077,G,SEN,Republican open seat,21718.0,38080.0,59798.0
9301,2008.0,8077,G,SEN,Republican open seat,25591.0,38582.0,64173.0
9302,2010.0,8077,G,SEN,Appointed Democratic Senator Election,17522.0,32971.0,50493.0
9303,2014.0,8077,G,SEN,Democratic Senator re-election,15410.0,39313.0,54723.0
9304,2016.0,8077,G,SEN,Democratic Senator re-election,24109.0,48559.0,72668.0
9305,2020.0,8077,G,SEN,Republican Senator re-election,29478.0,57236.0,86714.0
9338,2002.0,8079,G,SEN,Republican Senator re-election,183.0,235.0,418.0
9339,2004.0,8079,G,SEN,Republican open seat,338.0,267.0,605.0
9340,2008.0,8079,G,SEN,Republican open seat,297.0,269.0,566.0
9341,2010.0,8079,G,SEN,Appointed Democratic Senator Election,247.0,270.0,517.0
9342,2014.0,8079,G,SEN,Democratic Senator re-election,254.0,304.0,558.0
9343,2016.0,8079,G,SEN,Democratic Senator re-election,301.0,326.0,627.0
9344,2020.0,8079,G,SEN,Republican Senator re-election,302.0,437.0,739.0
9377,2002.0,8081,G,SEN,Republican Senator re-election,1366.0,2916.0,4282.0
9378,2004.0,8081,G,SEN,Republican open seat,1966.0,3494.0,5460.0
9379,2008.0,8081,G,SEN,Republican open seat,1773.0,3549.0,5322.0
9380,2010.0,8081,G,SEN,Appointed Democratic Senator Election,1104.0,3080.0,4184.0
9381,2014.0,8081,G,SEN,Democratic Senator re-election,826.0,3727.0,4553.0
9382,2016.0,8081,G,SEN,Democratic Senator re-election,1338.0,4786.0,6124.0
9383,2020.0,8081,G,SEN,Republican Senator re-election,1120.0,5544.0,6664.0
9416,2002.0,8083,G,SEN,Republican Senator re-election,2924.0,4886.0,7810.0
9417,2004.0,8083,G,SEN,Republican open seat,4773.0,5724.0,10497.0
9418,2008.0,8083,G,SEN,Republican open seat,4905.0,6165.0,11070.0
9419,2010.0,8083,G,SEN,Appointed Democratic Senator Election,3349.0,5648.0,8997.0
9420,2014.0,8083,G,SEN,Democratic Senator re-election,3353.0,5784.0,9137.0
9421,2016.0,8083,G,SEN,Democratic Senator re-election,4305.0,7484.0,11789.0
9422,2020.0,8083,G,SEN,Republican Senator re-election,5538.0,9273.0,14811.0
9455,2002.0,8085,G,SEN,Republican Senator re-election,4097.0,7596.0,11693.0
9456,2004.0,8085,G,SEN,Republican open seat,5603.0,10433.0,16036.0
9457,2008.0,8085,G,SEN,Republican open seat,6963.0,10852.0,17815.0
9458,2010.0,8085,G,SEN,Appointed Democratic Senator Election,4627.0,9885.0,14512.0
9459,2014.0,8085,G,SEN,Democratic Senator re-election,4071.0,11907.0,15978.0
9460,2016.0,8085,G,SEN,Democratic Senator re-election,6055.0,13946.0,20001.0
9461,2020.0,8085,G,SEN,Republican Senator re-election,7321.0,16978.0,24299.0
9494,2002.0,8087,G,SEN,Republican Senator re-election,2562.0,4873.0,7435.0
9495,2004.0,8087,G,SEN,Republican open seat,3938.0,5745.0,9683.0
9496,2008.0,8087,G,SEN,Republican open seat,3952.0,5420.0,9372.0
9497,2010.0,8087,G,SEN,Appointed Democratic Senator Election,2847.0,4732.0,7579.0
9498,2014.0,8087,G,SEN,Democratic Senator re-election,2164.0,6119.0,8283.0
9499,2016.0,8087,G,SEN,Democratic Senator re-election,3910.0,7516.0,11426.0
9500,2020.0,8087,G,SEN,Republican Senator re-election,3787.0,9544.0,13331.0
9533,2002.0,8089,G,SEN,Republican Senator re-election,2423.0,3470.0,5893.0
9534,2004.0,8089,G,SEN,Republican open seat,3963.0,4037.0,8000.0
9535,2008.0,8089,G,SEN,Republican open seat,3626.0,3853.0,7479.0
9536,2010.0,8089,G,SEN,Appointed Democratic Senator Election,2633.0,3277.0,5910.0
9537,2014.0,8089,G,SEN,Democratic Senator re-election,2332.0,3814.0,6146.0
9538,2016.0,8089,G,SEN,Democratic Senator re-election,3651.0,4561.0,8212.0
9539,2020.0,8089,G,SEN,Republican Senator re-election,3428.0,5731.0,9159.0
9572,2002.0,8091,G,SEN,Republican Senator re-election,796.0,1010.0,1806.0
9573,2004.0,8091,G,SEN,Republican open seat,1315.0,1332.0,2647.0
9574,2008.0,8091,G,SEN,Republican open seat,1581.0,1312.0,2893.0
9575,2010.0,8091,G,SEN,Appointed Democratic Senator Election,1295.0,1164.0,2459.0
9576,2014.0,8091,G,SEN,Democratic Senator re-election,1355.0,1234.0,2589.0
9577,2016.0,8091,G,SEN,Democratic Senator re-election,1735.0,1397.0,3132.0
9578,2020.0,8091,G,SEN,Republican Senator re-election,2291.0,1622.0,3913.0
9611,2002.0,8093,G,SEN,Republican Senator re-election,2230.0,3304.0,5534.0
9612,2004.0,8093,G,SEN,Republican open seat,3696.0,4330.0,8026.0
9613,2008.0,8093,G,SEN,Republican open seat,3991.0,4522.0,8513.0
9614,2010.0,8093,G,SEN,Appointed Democratic Senator Election,2848.0,4089.0,6937.0
9615,2014.0,8093,G,SEN,Democratic Senator re-election,2827.0,4673.0,7500.0
9616,2016.0,8093,G,SEN,Democratic Senator re-election,3722.0,5937.0,9659.0
9617,2020.0,8093,G,SEN,Republican Senator re-election,4800.0,7100.0,11900.0
9650,2002.0,8095,G,SEN,Republican Senator re-election,570.0,1305.0,1875.0
9651,2004.0,8095,G,SEN,Republican open seat,804.0,1443.0,2247.0
9652,2008.0,8095,G,SEN,Republican open seat,667.0,1437.0,2104.0
9653,2010.0,8095,G,SEN,Appointed Democratic Senator Election,555.0,1274.0,1829.0
9654,2014.0,8095,G,SEN,Democratic Senator re-election,357.0,1516.0,1873.0
9655,2016.0,8095,G,SEN,Democratic Senator re-election,695.0,1570.0,2265.0
9656,2020.0,8095,G,SEN,Republican Senator re-election,463.0,1980.0,2443.0
9689,2002.0,8097,G,SEN,Republican Senator re-election,3935.0,1991.0,5926.0
9690,2004.0,8097,G,SEN,Republican open seat,6135.0,2783.0,8918.0
9691,2008.0,8097,G,SEN,Republican open seat,6899.0,2375.0,9274.0
9692,2010.0,8097,G,SEN,Appointed Democratic Senator Election,5091.0,1951.0,7042.0
9693,2014.0,8097,G,SEN,Democratic Senator re-election,5409.0,2106.0,7515.0
9694,2016.0,8097,G,SEN,Democratic Senator re-election,6847.0,2656.0,9503.0
9695,2020.0,8097,G,SEN,Republican Senator re-election,8761.0,2935.0,11696.0
9728,2002.0,8099,G,SEN,Republican Senator re-election,1256.0,2653.0,3909.0
9729,2004.0,8099,G,SEN,Republican open seat,1987.0,2628.0,4615.0
9730,2008.0,8099,G,SEN,Republican open seat,1731.0,2545.0,4276.0
9731,2010.0,8099,G,SEN,Appointed Democratic Senator Election,1182.0,2271.0,3453.0
9732,2014.0,8099,G,SEN,Democratic Senator re-election,887.0,2874.0,3761.0
9733,2016.0,8099,G,SEN,Democratic Senator re-election,1648.0,3110.0,4758.0
9734,2020.0,8099,G,SEN,Republican Senator re-election,1435.0,3966.0,5401.0
