"GEO_ID","NAME","H001001","H001002","H001003",
"0500000US47093","Knox County, Tennessee","194949","177249","17700",
"0500000US47095","Lake County, Tennessee","2598","2270","328",
"0500000US47097","Lauderdale County, Tennessee","11256","9795","1461",
"0500000US47099","Lawrence County, Tennessee","18177","16275","1902",
"0500000US47101","Lewis County, Tennessee","5470","4781","689",
"0500000US47103","Lincoln County, Tennessee","15241","13382","1859",
"0500000US47105","Loudon County, Tennessee","21725","19826","1899",
"0500000US47107","McMinn County, Tennessee","23341","20865","2476",
"0500000US47109","McNairy County, Tennessee","11933","10326","1607",
"0500000US47111","Macon County, Tennessee","9861","8561","1300",
"0500000US47113","Madison County, Tennessee","41877","38073","3804",
"0500000US47115","Marion County, Tennessee","12954","11403","1551",
"0500000US47117","Marshall County, Tennessee","13119","11850","1269",
"0500000US47119","Maury County, Tennessee","35254","31663","3591",
"0500000US47121","Meigs County, Tennessee","5628","4686","942",
"0500000US47123","Monroe County, Tennessee","20787","17711","3076",
"0500000US47125","Montgomery County, Tennessee","70098","63673","6425",
"0500000US47127","Moore County, Tennessee","2915","2492","423",
"0500000US47129","Morgan County, Tennessee","8920","7692","1228",
"0500000US47131","Obion County, Tennessee","14659","13077","1582",
"0500000US47133","Overton County, Tennessee","10295","8820","1475",
"0500000US47135","Perry County, Tennessee","4599","3160","1439",
"0500000US47137","Pickett County, Tennessee","3462","2177","1285",
"0500000US47139","Polk County, Tennessee","7991","6653","1338",
"0500000US47141","Putnam County, Tennessee","31882","28930","2952",
"0500000US47143","Rhea County, Tennessee","14365","12276","2089",
"0500000US47145","Roane County, Tennessee","25716","22376","3340",
"0500000US47147","Robertson County, Tennessee","26086","24197","1889",
"0500000US47149","Rutherford County, Tennessee","102968","96232","6736",
"0500000US47151","Scott County, Tennessee","9910","8671","1239",
"0500000US47153","Sequatchie County, Tennessee","6368","5519","849",
"0500000US47155","Sevier County, Tennessee","55918","35343","20575",
"0500000US47157","Shelby County, Tennessee","398274","350971","47303",
"0500000US47159","Smith County, Tennessee","8529","7410","1119",
"0500000US47161","Stewart County, Tennessee","6778","5386","1392",
"0500000US47163","Sullivan County, Tennessee","73760","66298","7462",
"0500000US47165","Sumner County, Tennessee","65968","60975","4993",
"0500000US47167","Tipton County, Tennessee","23199","21617","1582",
"0500000US47169","Trousdale County, Tennessee","3368","2976","392",
"0500000US47171","Unicoi County, Tennessee","8830","7726","1104",
"0500000US47173","Union County, Tennessee","8958","7391","1567",
"0500000US47175","Van Buren County, Tennessee","2663","2246","417",
"0500000US47177","Warren County, Tennessee","17821","15850","1971",
"0500000US47179","Washington County, Tennessee","57254","51322","5932",
"0500000US47181","Wayne County, Tennessee","7287","6136","1151",
"0500000US47183","Weakley County, Tennessee","15495","13898","1597",
"0500000US47185","White County, Tennessee","11511","10272","1239",
"0500000US47187","Williamson County, Tennessee","68498","64886","3612",
"0500000US47189","Wilson County, Tennessee","45568","42563","3005",
"0500000US48001","Anderson County, Texas","20116","17218","2898",
"0500000US48003","Andrews County, Texas","5814","5259","555",
"0500000US48005","Angelina County, Texas","35589","31090","4499",
"0500000US48007","Aransas County, Texas","15355","9795","5560",
"0500000US48009","Archer County, Texas","4107","3538","569",
"0500000US48011","Armstrong County, Texas","904","751","153",
"0500000US48013","Atascosa County, Texas","17631","15246","2385",
"0500000US48015","Austin County, Texas","12926","10837","2089",
"0500000US48017","Bailey County, Texas","2784","2468","316",
"0500000US48019","Bandera County, Texas","11561","8564","2997",
"0500000US48021","Bastrop County, Texas","29316","25840","3476",
"0500000US48023","Baylor County, Texas","2665","1669","996",
"0500000US48025","Bee County, Texas","10649","9042","1607",
"0500000US48027","Bell County, Texas","125470","114035","11435",
"0500000US48029","Bexar County, Texas","662872","608931","53941",
"0500000US48031","Blanco County, Texas","5532","4309","1223",
"0500000US48033","Borden County, Texas","385","264","121",
"0500000US48035","Bosque County, Texas","9623","7254","2369",
"0500000US48037","Bowie County, Texas","38493","34669","3824",
"0500000US48039","Brazoria County, Texas","118336","106589","11747",
"0500000US48041","Brazos County, Texas","77700","71739","5961",
"0500000US48043","Brewster County, Texas","5383","4207","1176",
"0500000US48045","Briscoe County, Texas","953","692","261",
"0500000US48047","Brooks County, Texas","3239","2642","597",
"0500000US48049","Brown County, Texas","18287","14778","3509",
"0500000US48051","Burleson County, Texas","8832","6822","2010",
"0500000US48053","Burnet County, Texas","20870","16511","4359",
"0500000US48055","Caldwell County, Texas","13759","12301","1458",
"0500000US48057","Calhoun County, Texas","11410","7766","3644",
"0500000US48059","Callahan County, Texas","6549","5447","1102",
"0500000US48061","Cameron County, Texas","141924","119631","22293",
"0500000US48063","Camp County, Texas","5656","4678","978",
"0500000US48065","Carson County, Texas","2784","2452","332",
"0500000US48067","Cass County, Texas","14379","12429","1950",
"0500000US48069","Castro County, Texas","3166","2744","422",
"0500000US48071","Chambers County, Texas","13291","11952","1339",
"0500000US48073","Cherokee County, Texas","20859","17894","2965",
"0500000US48075","Childress County, Texas","2883","2326","557",
"0500000US48077","Clay County, Texas","5150","4319","831",
"0500000US48079","Cochran County, Texas","1360","1113","247",
"0500000US48081","Coke County, Texas","2667","1466","1201",
"0500000US48083","Coleman County, Texas","5543","3857","1686",
"0500000US48085","Collin County, Texas","300960","283759","17201",
"0500000US48087","Collingsworth County, Texas","1616","1179","437",
"0500000US48089","Colorado County, Texas","10527","8182","2345",
"0500000US48091","Comal County, Texas","47108","41363","5745",
"0500000US48093","Comanche County, Texas","7223","5580","1643",
"0500000US48095","Concho County, Texas","1637","1041","596",
"0500000US48097","Cooke County, Texas","16606","14513","2093",
"0500000US48099","Coryell County, Texas","25178","22545","2633",
"0500000US48101","Cottle County, Texas","968","677","291",
"0500000US48103","Crane County, Texas","1632","1471","161",
"0500000US48105","Crockett County, Texas","1866","1422","444",
"0500000US48107","Crosby County, Texas","2902","2237","665",
"0500000US48109","Culberson County, Texas","1137","908","229",
"0500000US48111","Dallam County, Texas","2827","2448","379",
"0500000US48113","Dallas County, Texas","943257","855960","87297",
"0500000US48115","Dawson County, Texas","5220","4385","835",
"0500000US48117","Deaf Smith County, Texas","7077","6365","712",
"0500000US48119","Delta County, Texas","2458","2088","370",
"0500000US48121","Denton County, Texas","256139","240289","15850",
"0500000US48123","DeWitt County, Texas","9176","7407","1769",
"0500000US48125","Dickens County, Texas","1282","930","352",
"0500000US48127","Dimmit County, Texas","4350","3421","929",
"0500000US48129","Donley County, Texas","2142","1517","625",
"0500000US48131","Duval County, Texas","5523","4090","1433",
"0500000US48133","Eastland County, Texas","10258","7465","2793",
"0500000US48135","Ector County, Texas","53027","48688","4339",
"0500000US48137","Edwards County, Texas","1606","839","767",
"0500000US48139","Ellis County, Texas","54365","50503","3862",
"0500000US48141","El Paso County, Texas","270307","256557","13750",
"0500000US48143","Erath County, Texas","16987","14569","2418",
"0500000US48145","Falls County, Texas","7724","6302","1422",
"0500000US48147","Fannin County, Texas","14191","12149","2042",
"0500000US48149","Fayette County, Texas","13868","10078","3790",
"0500000US48151","Fisher County, Texas","2212","1668","544",
"0500000US48153","Floyd County, Texas","3004","2402","602",
"0500000US48155","Foard County, Texas","789","573","216",
"0500000US48157","Fort Bend County, Texas","197030","187384","9646",
"0500000US48159","Franklin County, Texas","5770","4159","1611",
"0500000US48161","Freestone County, Texas","9265","7259","2006",
"0500000US48163","Frio County, Texas","5846","4854","992",
"0500000US48165","Gaines County, Texas","6301","5606","695",
"0500000US48167","Galveston County, Texas","132492","108969","23523",
"0500000US48169","Garza County, Texas","2237","1671","566",
"0500000US48171","Gillespie County, Texas","12778","10572","2206",
"0500000US48173","Glasscock County, Texas","580","441","139",
"0500000US48175","Goliad County, Texas","3710","2868","842",
"0500000US48177","Gonzales County, Texas","8794","7120","1674",
"0500000US48179","Gray County, Texas","10158","8443","1715",
"0500000US48181","Grayson County, Texas","53727","46905","6822",
"0500000US48183","Gregg County, Texas","49514","45798","3716",
"0500000US48185","Grimes County, Texas","10917","8902","2015",
"0500000US48187","Guadalupe County, Texas","50015","45762","4253",
"0500000US48189","Hale County, Texas","13541","11846","1695",
"0500000US48191","Hall County, Texas","1943","1372","571",
"0500000US48193","Hamilton County, Texas","4566","3442","1124",
"0500000US48195","Hansford County, Texas","2338","2006","332",
"0500000US48197","Hardeman County, Texas","2417","1722","695",
"0500000US48199","Hardin County, Texas","22597","20462","2135",
"0500000US48201","Harris County, Texas","1598698","1435155","163543",
"0500000US48203","Harrison County, Texas","27704","24523","3181",
"0500000US48205","Hartley County, Texas","1946","1771","175",
"0500000US48207","Haskell County, Texas","3443","2297","1146",
"0500000US48209","Hays County, Texas","59417","55245","4172",
"0500000US48211","Hemphill County, Texas","1629","1382","247",
"0500000US48213","Henderson County, Texas","39595","31020","8575",
"0500000US48215","Hidalgo County, Texas","248287(r24826)","216471(r9587)","31816(r14418)",
"0500000US48217","Hill County, Texas","16118","13238","2880",
"0500000US48219","Hockley County, Texas","9293","8242","1051",
"0500000US48221","Hood County, Texas","24951","20795","4156",
"0500000US48223","Hopkins County, Texas","15029","13308","1721",
"0500000US48225","Houston County, Texas","11532","8656","2876",
"0500000US48227","Howard County, Texas","13124","11333","1791",
"0500000US48229","Hudspeth County, Texas","1527","1174","353",
"0500000US48231","Hunt County, Texas","36704","32076","4628",
"0500000US48233","Hutchinson County, Texas","10629","8812","1817",
"0500000US48235","Irion County, Texas","856","653","203",
"0500000US48237","Jack County, Texas","4095","3136","959",
"0500000US48239","Jackson County, Texas","6590","5284","1306",
"0500000US48241","Jasper County, Texas","16798","13770","3028",
"0500000US48243","Jeff Davis County, Texas","1613","1034","579",
"0500000US48245","Jefferson County, Texas","104424","93441","10983",
"0500000US48247","Jim Hogg County, Texas","2441","1902","539",
"0500000US48249","Jim Wells County, Texas","16147","13961","2186",
"0500000US48251","Johnson County, Texas","56719","52193","4526",
"0500000US48253","Jones County, Texas","7422","6034","1388",
"0500000US48255","Karnes County, Texas","5650","4463","1187",
"0500000US48257","Kaufman County, Texas","38322","34964","3358",
"0500000US48259","Kendall County, Texas","14055","12617","1438",
"0500000US48261","Kenedy County, Texas","233","147","86",
"0500000US48263","Kent County, Texas","552","350","202",
"0500000US48265","Kerr County, Texas","23831","20550","3281",
"0500000US48267","Kimble County, Texas","3371","2016","1355",
"0500000US48269","King County, Texas","186","113","73",
"0500000US48271","Kinney County, Texas","1940","1350","590",
"0500000US48273","Kleberg County, Texas","12787","11097","1690",
"0500000US48275","Knox County, Texas","2044","1506","538",
"0500000US48277","Lamar County, Texas","22481","19829","2652",
"0500000US48279","Lamb County, Texas","6128","5081","1047",
"0500000US48281","Lampasas County, Texas","8718","7539","1179",
"0500000US48283","La Salle County, Texas","2746","1931","815",
"0500000US48285","Lavaca County, Texas","10344","7808","2536",
"0500000US48287","Lee County, Texas","7499","6151","1348",
"0500000US48289","Leon County, Texas","9509","6896","2613",
"0500000US48291","Liberty County, Texas","28759","25073","3686",
"0500000US48293","Limestone County, Texas","10536","8499","2037",
"0500000US48295","Lipscomb County, Texas","1512","1263","249",
"0500000US48297","Live Oak County, Texas","6065","4257","1808",
"0500000US48299","Llano County, Texas","14280","9008","5272",
"0500000US48301","Loving County, Texas","50","39","11",
"0500000US48303","Lubbock County, Texas","115064","105781","9283",
"0500000US48305","Lynn County, Texas","2676","2246","430",
"0500000US48307","McCulloch County, Texas","4302","3338","964",
"0500000US48309","McLennan County, Texas","95124","86892","8232",
"0500000US48311","McMullen County, Texas","485","310","175",
"0500000US48313","Madison County, Texas","5096","4187","909",
"0500000US48315","Marion County, Texas","6218","4595","1623",
"0500000US48317","Martin County, Texas","1852","1649","203",
"0500000US48319","Mason County, Texas","2733","1754","979",
"0500000US48321","Matagorda County, Texas","18801","13894","4907",
"0500000US48323","Maverick County, Texas","17462","15563","1899",
"0500000US48325","Medina County, Texas","17991","15530","2461",
"0500000US48327","Menard County, Texas","1702","994","708",
"0500000US48329","Midland County, Texas","54351","50845","3506",
"0500000US48331","Milam County, Texas","11305","9408","1897",
"0500000US48333","Mills County, Texas","2846","1975","871",
"0500000US48335","Mitchell County, Texas","4064","2809","1255",
"0500000US48337","Montague County, Texas","10131","7989","2142",
"0500000US48339","Montgomery County, Texas","177647","162530","15117",
"0500000US48341","Moore County, Texas","7881","7197","684",
"0500000US48343","Morris County, Texas","6024","5226","798",
"0500000US48345","Motley County, Texas","779","542","237",
"0500000US48347","Nacogdoches County, Texas","27406","23861","3545",
"0500000US48349","Navarro County, Texas","20234","17380","2854",
"0500000US48351","Newton County, Texas","7142","5476","1666",
"0500000US48353","Nolan County, Texas","7152","5999","1153",
"0500000US48355","Nueces County, Texas","141033","124587","16446",
"0500000US48357","Ochiltree County, Texas","4062","3617","445",
"0500000US48359","Oldham County, Texas","841","691","150",
"0500000US48361","Orange County, Texas","35313","31031","4282",
"0500000US48363","Palo Pinto County, Texas","15214","10871","4343",
"0500000US48365","Panola County, Texas","10920","9271","1649",
"0500000US48367","Parker County, Texas","46628","42069","4559",
"0500000US48369","Parmer County, Texas","3799","3413","386",
"0500000US48371","Pecos County, Texas","5585","4894","691",
"0500000US48373","Polk County, Texas","22683","16503","6180",
"0500000US48375","Potter County, Texas","47271","42933","4338",
"0500000US48377","Presidio County, Texas","3825","2906","919",
"0500000US48379","Rains County, Texas","5269","4377","892",
"0500000US48381","Randall County, Texas","51587","47975","3612",
"0500000US48383","Reagan County, Texas","1372","1156","216",
"0500000US48385","Real County, Texas","2599","1374","1225",
"0500000US48387","Red River County, Texas","6826","5469","1357",
"0500000US48389","Reeves County, Texas","4640","3839","801",
"0500000US48391","Refugio County, Texas","3726","2841","885",
"0500000US48393","Roberts County, Texas","439","359","80",
"0500000US48395","Robertson County, Texas","8484","6541","1943",
"0500000US48397","Rockwall County, Texas","27939","26448","1491",
"0500000US48399","Runnels County, Texas","5298","4165","1133",
"0500000US48401","Rusk County, Texas","21191","18476","2715",
"0500000US48403","Sabine County, Texas","7988","4738","3250",
"0500000US48405","San Augustine County, Texas","5342","3625","1717",
"0500000US48407","San Jacinto County, Texas","13187","10096","3091",
"0500000US48409","San Patricio County, Texas","26521","22637","3884",
"0500000US48411","San Saba County, Texas","3177","2257","920",
"0500000US48413","Schleicher County, Texas","1489","1182","307",
"0500000US48415","Scurry County, Texas","6963","5838","1125",
"0500000US48417","Shackelford County, Texas","1754","1367","387",
"0500000US48419","Shelby County, Texas","11873","9648","2225",
"0500000US48421","Sherman County, Texas","1252","1081","171",
"0500000US48423","Smith County, Texas","87309","79055","8254",
"0500000US48425","Somervell County, Texas","3674","3078","596",
"0500000US48427","Starr County, Texas","19526","17001","2525",
"0500000US48429","Stephens County, Texas","4938","3665","1273",
"0500000US48431","Sterling County, Texas","615","440","175",
"0500000US48433","Stonewall County, Texas","928","642","286",
"0500000US48435","Sutton County, Texas","2031","1550","481",
"0500000US48437","Swisher County, Texas","3221","2762","459",
"0500000US48439","Tarrant County, Texas","714803","657134","57669",
"0500000US48441","Taylor County, Texas","55750","50725","5025",
"0500000US48443","Terrell County, Texas","700","430","270",
"0500000US48445","Terry County, Texas","4828","4200","628",
"0500000US48447","Throckmorton County, Texas","1079","721","358",
"0500000US48449","Titus County, Texas","12054","10813","1241",
"0500000US48451","Tom Green County, Texas","46571","42331","4240",
"0500000US48453","Travis County, Texas","441240","404467","36773",
"0500000US48455","Trinity County, Texas","8713","6142","2571",
"0500000US48457","Tyler County, Texas","10579","8007","2572",
"0500000US48459","Upshur County, Texas","16613","14925","1688",
"0500000US48461","Upton County, Texas","1548","1256","292",
"0500000US48463","Uvalde County, Texas","10811","9025","1786",
"0500000US48465","Val Verde County, Texas","18651","15654","2997",
"0500000US48467","Van Zandt County, Texas","22817","20047","2770",
"0500000US48469","Victoria County, Texas","35417","32187","3230",
"0500000US48471","Walker County, Texas","24058","20969","3089",
"0500000US48473","Waller County, Texas","15839","14040","1799",
"0500000US48475","Ward County, Texas","4694","3995","699",
"0500000US48477","Washington County, Texas","15514","13037","2477",
"0500000US48479","Webb County, Texas","73496","67106","6390",
"0500000US48481","Wharton County, Texas","17127","15132","1995",
"0500000US48483","Wheeler County, Texas","2730","2181","549",
"0500000US48485","Wichita County, Texas","55566","49016","6550",
"0500000US48487","Wilbarger County, Texas","6318","5289","1029",
"0500000US48489","Willacy County, Texas","7040","5764","1276",
"0500000US48491","Williamson County, Texas","162773","152606","10167",
"0500000US48493","Wilson County, Texas","16766","15009","1757",
"0500000US48495","Winkler County, Texas","3027","2578","449",
"0500000US48497","Wise County, Texas","23781","21015","2766",
"0500000US48499","Wood County, Texas","20861","17118","3743",
"0500000US48501","Yoakum County, Texas","2978","2643","335",
"0500000US48503","Young County, Texas","8622","7343","1279",
"0500000US48505","Zapata County, Texas","6203","4297","1906",
"0500000US48507","Zavala County, Texas","4283","3573","710",
"0500000US49001","Beaver County, Utah","2908","2265","643",
"0500000US49003","Box Elder County, Utah","17326","16058","1268",
"0500000US49005","Cache County, Utah","37024","34722","2302",
"0500000US49007","Carbon County, Utah","9551","7978","1573",
"0500000US49009","Daggett County, Utah","1141","426","715",
"0500000US49011","Davis County, Utah","97570","93545","4025",
"0500000US49013","Duchesne County, Utah","9493","6003","3490",
"0500000US49015","Emery County, Utah","4489","3732","757",
"0500000US49017","Garfield County, Utah","3726","1930","1796",
"0500000US49019","Grand County, Utah","4816","3889","927",
"0500000US49021","Iron County, Utah","19667","15022","4645",
"0500000US49023","Juab County, Utah","3502","3093","409",
"0500000US49025","Kane County, Utah","5815","2900","2915",
"0500000US49027","Millard County, Utah","4939","4201","738",
"0500000US49029","Morgan County, Utah","3006","2820","186",
"0500000US49031","Piute County, Utah","898","576","322",
"0500000US49033","Rich County, Utah","2834","805","2029",
"0500000US49035","Salt Lake County, Utah","364031","342622","21409",
"0500000US49037","San Juan County, Utah","5734","4505","1229",
"0500000US49039","Sanpete County, Utah","10379","7952","2427",
"0500000US49041","Sevier County, Utah","8449","7094","1355",
"0500000US49043","Summit County, Utah","26545","12990","13555",
"0500000US49045","Tooele County, Utah","19455","17971","1484",
"0500000US49047","Uintah County, Utah","11972","10563","1409",
"0500000US49049","Utah County, Utah","148350","140602","7748",
"0500000US49051","Wasatch County, Utah","10577","7287","3290",
"0500000US49053","Washington County, Utah","57734","46334","11400",
"0500000US49055","Wayne County, Utah","1591","1059","532",
"0500000US49057","Weber County, Utah","86187","78748","7439",
"0500000US50001","Addison County, Vermont","16760","14084","2676",
"0500000US50003","Bennington County, Vermont","20922","15470","5452",
"0500000US50005","Caledonia County, Vermont","15942","12553","3389",
"0500000US50007","Chittenden County, Vermont","65722","61827","3895",
"0500000US50009","Essex County, Vermont","5019","2818","2201",
"0500000US50011","Franklin County, Vermont","21588","18513","3075",
"0500000US50013","Grand Isle County, Vermont","5048","2902","2146",
"0500000US50015","Lamoille County, Vermont","12969","10014","2955",
"0500000US50017","Orange County, Vermont","14845","11887","2958",
"0500000US50019","Orleans County, Vermont","16162","11320","4842",
"0500000US50021","Rutland County, Vermont","33768","25984","7784",
"0500000US50023","Washington County, Vermont","29941","25027","4914",
"0500000US50025","Windham County, Vermont","29735","19290","10445",
"0500000US50027","Windsor County, Vermont","34118","24753","9365",
"0500000US51001","Accomack County, Virginia","21002","13798","7204",
"0500000US51003","Albemarle County, Virginia","42122","38157","3965",
"0500000US51005","Alleghany County, Virginia","8074","6891","1183",
"0500000US51007","Amelia County, Virginia","5359","4821","538",
"0500000US51009","Amherst County, Virginia","13976","12560","1416",
"0500000US51011","Appomattox County, Virginia","6921","6033","888",
"0500000US51013","Arlington County, Virginia","105404","98050","7354",
"0500000US51015","Augusta County, Virginia","31194","28516","2678",
"0500000US51017","Bath County, Virginia","3270","2162","1108",
"0500000US51019","Bedford County, Virginia","31937","27465","4472",
"0500000US51021","Bland County, Virginia","3265","2566","699",
"0500000US51023","Botetourt County, Virginia","14562","13126","1436",
"0500000US51025","Brunswick County, Virginia","8166","6366","1800",
"0500000US51027","Buchanan County, Virginia","11576","9968","1608",
"0500000US51029","Buckingham County, Virginia","7244","5965","1279",
"0500000US51031","Campbell County, Virginia","24769","22441","2328",
"0500000US51033","Caroline County, Virginia","11729","10456","1273",
"0500000US51035","Carroll County, Virginia","16569","12831","3738",
"0500000US51036","Charles City County, Virginia","3229","2955","274",
"0500000US51037","Charlotte County, Virginia","6273","5109","1164",
"0500000US51041","Chesterfield County, Virginia","122555","115680","6875",
"0500000US51043","Clarke County, Virginia","6235","5509","726",
"0500000US51045","Craig County, Virginia","2809","2183","626",
"0500000US51047","Culpeper County, Virginia","17657","16231","1426",
"0500000US51049","Cumberland County, Virginia","4626","3980","646",
"0500000US51051","Dickenson County, Virginia","7579","6590","989",
"0500000US51053","Dinwiddie County, Virginia","11422","10504","918",
"0500000US51057","Essex County, Virginia","5757","4517","1240",
"0500000US51059","Fairfax County, Virginia","407998(r25516)","391627(r10272)","16371(r14533)",
"0500000US51061","Fauquier County, Virginia","25600","23658","1942",
"0500000US51063","Floyd County, Virginia","7790","6415","1375",
"0500000US51065","Fluvanna County, Virginia","10383","9449","934",
"0500000US51067","Franklin County, Virginia","29315","22780","6535",
"0500000US51069","Frederick County, Virginia","31346","28864","2482",
"0500000US51071","Giles County, Virginia","8319","7215","1104",
"0500000US51073","Gloucester County, Virginia","15852","14293","1559",
"0500000US51075","Goochland County, Virginia","8618","7998","620",
"0500000US51077","Grayson County, Virginia","9156","6846","2310",
"0500000US51079","Greene County, Virginia","7509","6780","729",
"0500000US51081","Greensville County, Virginia","4090","3566","524",
"0500000US51083","Halifax County, Virginia","18004","15085","2919",
"0500000US51085","Hanover County, Virginia","38360","36589","1771",
"0500000US51087","Henrico County, Virginia","132778","124601","8177",
"0500000US51089","Henry County, Virginia","26268","23151","3117",
"0500000US51091","Highland County, Virginia","1837","1081","756",
"0500000US51093","Isle of Wight County, Virginia","14633","13718","915",
"0500000US51095","James City County, Virginia","29797","26860","2937",
"0500000US51097","King and Queen County, Virginia","3414","2882","532",
"0500000US51099","King George County, Virginia","9477","8376","1101",
"0500000US51101","King William County, Virginia","6522","5979","543",
"0500000US51103","Lancaster County, Virginia","7402","5265","2137",
"0500000US51105","Lee County, Virginia","11745","10159","1586",
"0500000US51107","Loudoun County, Virginia","109442","104583","4859",
"0500000US51109","Louisa County, Virginia","16319","12944","3375",
"0500000US51111","Lunenburg County, Virginia","5935","4957","978",
"0500000US51113","Madison County, Virginia","5932","5083","849",
"0500000US51115","Mathews County, Virginia","5669","3858","1811",
"0500000US51117","Mecklenburg County, Virginia","18591","13495","5096",
"0500000US51119","Middlesex County, Virginia","7133","4708","2425",
"0500000US51121","Montgomery County, Virginia","38569","35767","2802",
"0500000US51125","Nelson County, Virginia","9931","6396","3535",
"0500000US51127","New Kent County, Virginia","7295","6813","482",
"0500000US51131","Northampton County, Virginia","7301","5323","1978",
"0500000US51133","Northumberland County, Virginia","8995","5540","3455",
"0500000US51135","Nottoway County, Virginia","6650","5706","944",
"0500000US51137","Orange County, Virginia","14616","12895","1721",
"0500000US51139","Page County, Virginia","11600","9746","1854",
"0500000US51141","Patrick County, Virginia","10083","8081","2002",
"0500000US51143","Pittsylvania County, Virginia","31307","26183","5124",
"0500000US51145","Powhatan County, Virginia","10043","9494","549",
"0500000US51147","Prince Edward County, Virginia","9149","7916","1233",
"0500000US51149","Prince George County, Virginia","12056","11451","605",
"0500000US51153","Prince William County, Virginia","137115","130785","6330",
"0500000US51155","Pulaski County, Virginia","17235","14821","2414",
"0500000US51157","Rappahannock County, Virginia","3839","3072","767",
"0500000US51159","Richmond County, Virginia","3850","3159","691",
"0500000US51161","Roanoke County, Virginia","40016","37608","2408",
"0500000US51163","Rockbridge County, Virginia","11152","9555","1597",
"0500000US51165","Rockingham County, Virginia","33660","29177","4483",
"0500000US51167","Russell County, Virginia","13484","11943","1541",
"0500000US51169","Scott County, Virginia","11916","9775","2141",
"0500000US51171","Shenandoah County, Virginia","20876","17076","3800",
"0500000US51173","Smyth County, Virginia","15427","13319","2108",
"0500000US51175","Southampton County, Virginia","7473","6719","754",
"0500000US51177","Spotsylvania County, Virginia","45185","41942","3243",
"0500000US51179","Stafford County, Virginia","43978","41769","2209",
"0500000US51181","Surry County, Virginia","3444","2826","618",
"0500000US51183","Sussex County, Virginia","4696","3994","702",
"0500000US51185","Tazewell County, Virginia","20826","18449","2377",
"0500000US51187","Warren County, Virginia","16034","14085","1949",
"0500000US51191","Washington County, Virginia","25601","22843","2758",
"0500000US51193","Westmoreland County, Virginia","10618","7310","3308",
"0500000US51195","Wise County, Virginia","17940","15968","1972",
"0500000US51197","Wythe County, Virginia","14079","12472","1607",
"0500000US51199","York County, Virginia","26849(r25607)","24006(r10361)","2843(r14573)",
"0500000US51510","Alexandria city, Virginia","72376(r25618)","68082(r10372)","4294(r14578)",
"0500000US51515","Bedford city, Virginia","2920","2627","293",
"0500000US51520","Bristol city, Virginia","8831","7879","952",
"0500000US51530","Buena Vista city, Virginia","2936","2603","333",
"0500000US51540","Charlottesville city, Virginia","19189","17778","1411",
"0500000US51550","Chesapeake city, Virginia","83196","79574","3622",
"0500000US51570","Colonial Heights city, Virginia","7831","7275","556",
"0500000US51580","Covington city, Virginia","3067","2632","435",
"0500000US51590","Danville city, Virginia","22438","18831","3607",
"0500000US51595","Emporia city, Virginia","2565","2316","249",
"0500000US51600","Fairfax city, Virginia","8680","8347","333",
"0500000US51610","Falls Church city, Virginia","5489","5101","388",
"0500000US51620","Franklin city, Virginia","3901","3530","371",
"0500000US51630","Fredericksburg city, Virginia","10467","9505","962",
"0500000US51640","Galax city, Virginia","3252","2922","330",
"0500000US51650","Hampton city, Virginia","59566(r25637)","55031(r10391)","4535",
"0500000US51660","Harrisonburg city, Virginia","17444","15988","1456",
"0500000US51670","Hopewell city, Virginia","10121","9129","992",
"0500000US51678","Lexington city, Virginia","2546","2237","309",
"0500000US51680","Lynchburg city, Virginia","31992","28476","3516",
"0500000US51683","Manassas city, Virginia","13123","12527","596",
"0500000US51685","Manassas Park city, Virginia","4904","4507","397",
"0500000US51690","Martinsville city, Virginia","7205","6084","1121",
"0500000US51700","Newport News city, Virginia","76198(r25648)","70664(r10402)","5534(r14594)",
"0500000US51710","Norfolk city, Virginia","95018","86485","8533",
"0500000US51720","Norton city, Virginia","1945","1750","195",
"0500000US51730","Petersburg city, Virginia","16326","13634","2692",
"0500000US51735","Poquoson city, Virginia","4726","4525","201",
"0500000US51740","Portsmouth city, Virginia","40806","37324","3482",
"0500000US51750","Radford city, Virginia","6427","5990","437",
"0500000US51760","Richmond city, Virginia","98349","87151","11198",
"0500000US51770","Roanoke city, Virginia","47453","42712","4741",
"0500000US51775","Salem city, Virginia","10832","10045","787",
"0500000US51790","Staunton city, Virginia","11738","10480","1258",
"0500000US51800","Suffolk city, Virginia","33035","30868","2167",
"0500000US51810","Virginia Beach city, Virginia","177879","165089","12790",
"0500000US51820","Waynesboro city, Virginia","9717","8903","814",
"0500000US51830","Williamsburg city, Virginia","5176(r25667)","4571(r10421)","605",
"0500000US51840","Winchester city, Virginia","11872","10607","1265",
"0500000US53001","Adams County, Washington","6242","5720","522",
"0500000US53003","Asotin County, Washington","9872","9236","636",
"0500000US53005","Benton County, Washington","68618","65304","3314",
"0500000US53007","Chelan County, Washington","35465","27827","7638",
"0500000US53009","Clallam County, Washington","35582","31329","4253",
"0500000US53011","Clark County, Washington","167413","158099","9314",
"0500000US53013","Columbia County, Washington","2136","1762","374",
"0500000US53015","Cowlitz County, Washington","43450","40244","3206",
"0500000US53017","Douglas County, Washington","16004","13894","2110",
"0500000US53019","Ferry County, Washington","4403","3190","1213",
"0500000US53021","Franklin County, Washington","24423","23245","1178",
"0500000US53023","Garfield County, Washington","1233","989","244",
"0500000US53025","Grant County, Washington","35083","30041","5042",
